Temperature,Pressure,x_gr_[Grt],x_spss_[Grt],tot x_prp,Mg#_[Grt],Si_pfu_[Bt],Al_pfu_[Bt],xTi_[Bt],Mg#_[Bt],Si_pfu_[mu],x_cel_[mu],x_pa_[mu],x_ab_[Pl]
445.4545455,8878.787879,0.261190529,0.164481613,0.038392824,0.062948358,2.900881042,1.150089224,0.056433714,0.379088013,3.097869635,0.057521246,0.152176451,0
448.4848485,8878.787879,0.256988069,0.152544385,0.040349787,0.064468363,2.896313754,1.157113153,0.057149104,0.38168338,3.094771923,0.055861515,0.155314391,0
451.5151515,8878.787879,0.252834842,0.140547611,0.042405467,0.066062508,2.891578372,1.164378056,0.057849543,0.384535368,3.091785393,0.054296296,0.158426472,0
454.5454545,8878.787879,0.248718653,0.128578886,0.044562801,0.067735215,2.886651255,1.171909174,0.058544589,0.387665695,3.088898904,0.052812612,0.161509668,0
457.5757576,8878.787879,0.24465113,0.116732362,0.046831885,0.069507022,2.881521491,1.179709126,0.059234054,0.391184254,3.086116821,0.051418419,0.164557281,0
460.6060606,8878.787879,0.240633656,0.105190258,0.049225357,0.07140701,2.876151777,1.187818568,0.059915516,0.395152078,3.083450546,0.050127097,0.167557623,0
463.6363636,8878.787879,0.236668283,0.094099509,0.051753391,0.073458271,2.870531972,1.196231835,0.060584261,0.399697301,3.080894342,0.048935301,0.170512002,0
466.6666667,8878.787879,0.23277614,0.083641176,0.054433236,0.075699406,2.864628954,1.204984559,0.061240908,0.404911639,3.078454329,0.047852079,0.173408809,0
469.6969697,8878.787879,0.228970802,0.074006245,0.057279018,0.078163846,2.858430675,1.214071561,0.061889886,0.410897798,3.076134731,0.046884559,0.176241728,0
472.7272727,8878.787879,0.225253733,0.065332221,0.060303217,0.08087897,2.851915394,1.223508512,0.06252341,0.417735627,3.073926527,0.046026448,0.179014994,0
475.7575758,8878.787879,0.222441973,0.058244933,0.063641231,0.084256237,2.846541002,1.231957368,0.063225961,0.427390056,3.07193916,0.045452591,0.181617828,0
478.7878788,8878.787879,0.219723787,0.052100405,0.067176117,0.087919868,2.841013995,1.240620576,0.063924473,0.437773562,3.070023461,0.044950634,0.184163331,0
481.8181818,8878.787879,0.215439248,0.047192003,0.070979734,0.091841473,2.835330058,1.249527848,0.064610937,0.447994405,3.068113303,0.044420107,0.186746214,0
484.8484848,8878.787879,0.202690386,0.045077201,0.075467923,0.096121075,2.830792132,1.25760828,0.065350748,0.455838374,3.066057412,0.043589469,0.189756509,0
487.8787879,8878.787879,0.190328625,0.042935635,0.080192364,0.100573094,2.825971676,1.266044001,0.066076565,0.463787135,3.064055182,0.042780988,0.192782324,0
490.9090909,8878.787879,0.178433755,0.040786744,0.085154292,0.10520698,2.820862558,1.274840675,0.066786814,0.471843545,3.062103107,0.041990423,0.195831014,0
493.9393939,8878.787879,0.167041196,0.038646817,0.090360715,0.110035681,2.815448998,1.2839985,0.067482485,0.480020204,3.060199525,0.041218893,0.198900851,0
496.969697,8878.787879,0.156182776,0.036538017,0.095805253,0.115059645,2.80969911,1.293553155,0.068160634,0.488343199,3.058344653,0.04047069,0.201986437,0
500,8878.787879,0.145918032,0.034483088,0.101504744,0.120308243,2.8036129,1.30349797,0.068817339,0.496830385,3.056533994,0.039739694,0.205094787,0
503.030303,8878.787879,0.136294077,0.03251117,0.107433007,0.125765754,2.797192362,1.313823604,0.069454696,0.505468483,3.054765226,0.039028589,0.208218734,0
506.0606061,8878.787879,0.127323136,0.030634163,0.113620147,0.13147436,2.790427588,1.32453368,0.070071974,0.514277539,3.053036306,0.038337692,0.211355351,0
509.0909091,8878.787879,0.11901504,0.028874728,0.120037017,0.137412704,2.78333543,1.335612086,0.070669395,0.523250562,3.05134134,0.037665068,0.214498862,0
512.1212121,8878.787879,0.113010859,0.027584658,0.125412031,0.142446921,2.777240444,1.345153008,0.071394079,0.530199278,3.049984103,0.037107454,0.217433154,0
515.1515152,8878.787879,0.113105405,0.027552973,0.126309922,0.143458662,2.775622482,1.348173712,0.072637861,0.529510779,3.049731231,0.036908624,0.219619699,0
518.1818182,8878.787879,0.113191083,0.027519651,0.12722718,0.144490133,2.774027633,1.351157152,0.073896519,0.528818202,3.049477413,0.036709417,0.221821029,0
521.2121212,8878.787879,0.113280424,0.027489488,0.128140501,0.145519125,2.77243625,1.354148914,0.075166428,0.528133657,3.049216573,0.036508143,0.224036775,0
524.2424242,8878.787879,0.113359495,0.02745834,0.129035042,0.14652421,2.770856791,1.357114904,0.076449964,0.527450812,3.048955066,0.036308878,0.226258191,0
527.2727273,8878.787879,0.113443462,0.027427464,0.129922619,0.14752294,2.769294801,1.36006408,0.077746024,0.526783015,3.048691562,0.036107481,0.228496505,0
530.3030303,8878.787879,0.113519653,0.027397118,0.130833634,0.148546694,2.767732567,1.36300897,0.079053669,0.526098676,3.048416709,0.035902477,0.230753792,0
533.3333333,8878.787879,0.113595904,0.027367276,0.131725319,0.149548364,2.766183916,1.365944035,0.080374074,0.525430396,3.048143928,0.035699647,0.233020651,0
536.3636364,8878.787879,0.113665216,0.027338924,0.132619255,0.150552847,2.764650394,1.368855121,0.081708476,0.524763154,3.047868518,0.035497529,0.235295412,0
539.3939394,8878.787879,0.113740332,0.027308979,0.133495954,0.151537644,2.763123993,1.371755065,0.083052878,0.524105762,3.047584249,0.035290346,0.2375943,0
542.4242424,8878.787879,0.113807992,0.027279224,0.134373321,0.152521613,2.761613957,1.374627939,0.084411185,0.523447941,3.04729663,0.035084259,0.239903157,0
545.4545455,8878.787879,0.110774936,0.026821982,0.137071843,0.155018745,2.758690084,1.379769749,0.085576699,0.525055823,3.04663691,0.034718962,0.242652755,0.849159342
548.4848485,8878.787879,0.10268485,0.025637742,0.143067069,0.160270237,2.753141181,1.389005781,0.086375506,0.530754112,3.045343604,0.034085379,0.246181285,0.851618825
551.5151515,8878.787879,0.095176521,0.024500051,0.149222748,0.165691568,2.747372411,1.398478958,0.087156763,0.536627661,3.044081352,0.033468833,0.249737448,0.854172327
554.5454545,8878.787879,0.088241472,0.023408144,0.1555394,0.17128847,2.741402059,1.408139554,0.087925882,0.542685666,3.042851905,0.032869518,0.253324318,0.856777196
557.5757576,8878.787879,0.081844176,0.022373463,0.162019125,0.177066535,2.735224125,1.418027967,0.088675195,0.548925137,3.041642069,0.032284836,0.256934842,0.859345771
560.6060606,8878.787879,0.066018968,0.0277549,0.165584841,0.17937682,2.735527313,1.42006894,0.090184357,0.544547165,3.043151931,0.032230502,0.25551311,0.879932379
563.6363636,8878.787879,0.064036737,0.028039854,0.166999512,0.180609813,2.732832171,1.425044304,0.091519881,0.54335518,3.045577306,0.033499615,0.24295371,0.879654342
566.6666667,8878.787879,0.062193628,0.028264522,0.168412296,0.18184796,2.73015565,1.429984726,0.09286109,0.542263823,3.047696819,0.034600614,0.232008399,0.879288753
569.6969697,8878.787879,0.060452882,0.028435,0.169842151,0.183106882,2.727490851,1.434894696,0.094203952,0.54126972,3.049576511,0.035568452,0.222295512,0.878867467
572.7272727,8878.787879,0.055547677,0.025637205,0.169852117,0.181812235,2.728736581,1.435921979,0.095940071,0.534473857,3.05168973,0.036235446,0.213691532,0.884258796
575.7575758,8878.787879,0.054449079,0.026142788,0.169985024,0.181867802,2.727265845,1.439245444,0.097475916,0.531497444,3.053856685,0.037279079,0.20336958,0.883494483
578.7878788,8878.787879,0.053419059,0.026639877,0.170138792,0.181954736,2.72578956,1.442549674,0.099018899,0.528656247,3.055821287,0.038205838,0.194101806,0.882658339
581.8181818,8878.787879,0.052471746,0.027145028,0.170310342,0.182075134,2.724343425,1.445806363,0.100575896,0.525896707,3.05761529,0.039033006,0.185704504,0.881775575
584.8484848,8878.787879,0.051547261,0.02765295,0.170500489,0.182219209,2.722896017,1.449046298,0.102139188,0.523230001,3.059265739,0.039775684,0.178020317,0.880821916
587.8787879,8878.787879,0.050676154,0.028163316,0.170701361,0.182383567,2.721456742,1.452258178,0.103712859,0.520647944,3.060791789,0.040444312,0.170963965,0.879841236
590.9090909,8878.787879,0.049830289,0.028679139,0.17090563,0.182556604,2.720021635,1.455453202,0.105293091,0.518138833,3.062209174,0.041049689,0.1644275,0.878819281
593.9393939,8878.787879,0.049022334,0.029203526,0.171124758,0.182752734,2.718601918,1.458615315,0.106884192,0.515693304,3.063530006,0.0415957,0.15836101,0.877767983
596.969697,8878.787879,0.048243293,0.029731416,0.171356931,0.182968084,2.717184623,1.46175852,0.108482196,0.513309126,3.064764912,0.042092244,0.152701524,0.876694394
600,8878.787879,0.047490091,0.030281791,0.17158934,0.183191906,2.71580075,1.46485931,0.110099594,0.510964689,3.065923185,0.042543507,0.147400044,0.875582657
603.030303,8878.787879,0.046750224,0.030836494,0.171817105,0.183413649,2.71440867,1.467942217,0.111717274,0.508680678,3.067012055,0.042952478,0.142419868,0.87444408
606.0606061,8878.787879,0.046050966,0.031397855,0.172061476,0.183661008,2.713029377,1.471001052,0.113347508,0.506449104,3.06803687,0.043322373,0.137733256,0.873294076
609.0909091,8878.787879,0.045368642,0.031983071,0.172300631,0.183909872,2.711671713,1.474023904,0.114987846,0.504244954,3.069004478,0.043659951,0.133302782,0.8721092
612.1212121,8878.787879,0.04469836,0.032563495,0.172539365,0.184159491,2.710299618,1.477049447,0.116637351,0.502108945,3.06991854,0.043964097,0.12911802,0.870900549
615.1515152,8878.787879,0.044045918,0.033173617,0.172779822,0.184419268,2.708960319,1.480026204,0.118295597,0.499989434,3.070784056,0.044239422,0.125143182,0.869654986
618.1818182,8878.787879,0.043420862,0.033797736,0.173018818,0.184684714,2.707620123,1.482990844,0.119967319,0.497909747,3.071604099,0.044489178,0.121372483,0.868386399
621.2121212,8878.787879,0.042805766,0.034430522,0.173246457,0.184941642,2.706288156,1.485928611,0.121646157,0.495874139,3.07238255,0.044714092,0.117778053,0.867084992
624.2424242,8878.787879,0.042212912,0.035082499,0.173491547,0.185224005,2.704965022,1.488849336,0.123329705,0.493867231,3.073121646,0.044915069,0.114353268,0.865752443
627.2727273,8878.787879,0.041631096,0.035747717,0.173723133,0.185496661,2.703651602,1.491741188,0.125031943,0.491900095,3.073824069,0.045096519,0.11108381,0.864380625
630.3030303,8878.787879,0.041082016,0.036431641,0.17395182,0.185775254,2.702348953,1.494608938,0.126738279,0.489958461,3.074492804,0.045258126,0.107960246,0.862977639
633.3333333,8878.787879,0.040529434,0.03713848,0.174179954,0.186057153,2.701051385,1.497457305,0.128454231,0.488047841,3.075129548,0.04540071,0.104963794,0.861522175
636.3636364,8878.787879,0.040006727,0.037863358,0.174406897,0.186346236,2.699775306,1.500261875,0.130184762,0.48616505,3.075736122,0.045526877,0.102092347,0.860026582
639.3939394,8878.787879,0.039492313,0.038597369,0.174621742,0.186625888,2.698475972,1.503090095,0.131911255,0.484322131,3.076313698,0.045636477,0.099341149,0.858481265
642.4242424,8878.787879,0.038996302,0.039351117,0.174835654,0.1869115,2.697200172,1.505868632,0.133654799,0.48250445,3.076866806,0.04573231,0.096694229,0.856881128
645.4545455,8878.787879,0.038522137,0.040139293,0.175048639,0.18720642,2.695934612,1.508627616,0.135408614,0.480703062,3.077392237,0.045813062,0.094146535,0.855219254
648.4848485,8878.787879,0.038063503,0.040925489,0.17525204,0.187493746,2.694665604,1.51136999,0.13716487,0.478948568,3.07789415,0.045881192,0.091693259,0.853498481
651.5151515,8878.787879,0.037623095,0.041752755,0.175455129,0.187791702,2.693409371,1.51409053,0.138933398,0.477201918,3.078374542,0.045938451,0.089327503,0.851698768
654.5454545,8878.787879,0.037189036,0.042590565,0.175652644,0.188087228,2.692153206,1.51679498,0.140706227,0.475490782,3.078833039,0.045982921,0.087048359,0.849815537
657.5757576,8878.787879,0.03679033,0.043450698,0.175844918,0.188387583,2.690910261,1.519464492,0.142489981,0.473805027,3.079270857,0.046018494,0.084841012,0.847849397
660.6060606,8878.787879,0.036392019,0.044328619,0.176030451,0.188685056,2.689682124,1.522091813,0.144277553,0.472151917,3.079689095,0.046043899,0.082708612,0.845778793
663.6363636,8878.787879,0.036054594,0.045200919,0.176205367,0.18898002,2.688393327,1.524809154,0.146067917,0.470531307,3.080088597,0.046059582,0.080644554,0.843615043
666.6666667,8878.787879,0.035660814,0.04616123,0.176397165,0.189300775,2.687200361,1.527372501,0.147884067,0.468898869,3.080470731,0.04606423,0.078644626,0.841283638
669.6969697,8878.787879,0.035339317,0.04708075,0.176558027,0.189593747,2.68595997,1.529977897,0.149697199,0.467337502,3.080835048,0.046064861,0.076704168,0.838840052
672.7272727,8878.787879,0.035027141,0.04803771,0.176722456,0.189899588,2.684734704,1.532553076,0.151513977,0.465785011,3.081183412,0.046056658,0.074820144,0.836226384
675.7575758,8878.787879,0.034731159,0.049005174,0.176878788,0.190202084,2.683509078,1.535111975,0.153337724,0.464263338,3.081516047,0.046043566,0.072988176,0.833419963
678.7878788,8878.787879,0.034463344,0.050006233,0.177031449,0.190512305,2.682286174,1.53765578,0.155168892,0.462761309,3.081834233,0.046019437,0.071207889,0.830393359
681.8181818,8878.787879,0.034248509,0.050991072,0.17717284,0.190817077,2.681057536,1.540186244,0.157007138,0.461301311,3.082137396,0.045994865,0.069466184,0.827122938
684.8484848,8878.787879,0.034043445,0.052019089,0.177313146,0.191131125,2.67984118,1.54268766,0.158849873,0.459857152,3.082426925,0.045960693,0.067763844,0.823538273
687.8787879,8878.787879,0.036305134,0.053023097,0.177508835,0.191919837,2.677515599,1.545998636,0.160554267,0.460184301,3.082648672,0.046122038,0.065438075,0.813481023
690.9090909,8878.787879,0.03711222,0.049903684,0.181295813,0.195472028,2.677144035,1.54673962,0.162070329,0.46538868,0,0,0,0.808299645
693.9393939,8878.787879,0.036368483,0.046835218,0.185359267,0.199034561,2.677424751,1.546920288,0.163647434,0.46994667,0,0,0,0.807329446
696.969697,8878.787879,0.035641905,0.043918407,0.189509168,0.202692461,2.677567259,1.547200586,0.165205833,0.474645836,0,0,0,0.806343814
700,8878.787879,0.03493809,0.041212088,0.193763662,0.206478371,2.677608314,1.547539344,0.166756857,0.479439994,0,0,0,0.805333499
400,8959.59596,0.320643452,0.317364152,0.017380226,0.042347219,2.948279045,1.074306319,0.045202784,0.341433132,3.159343716,0.091878785,0.103903408,0
403.030303,8959.59596,0.320133314,0.305257197,0.018442737,0.044009426,2.94799962,1.076056604,0.046013987,0.346655234,3.15452211,0.089441261,0.106955039,0
406.0606061,8959.59596,0.319852271,0.292808007,0.019554283,0.045680537,2.94770269,1.077892821,0.046834499,0.351950459,3.149871938,0.087088169,0.110008771,0
409.0909091,8959.59596,0.31601089,0.283859343,0.020658375,0.046978222,2.9454305,1.081664773,0.047597572,0.354615654,3.145394726,0.084545854,0.113041625,0
412.1212121,8959.59596,0.311187383,0.275657253,0.021804702,0.048200923,2.94249487,1.086133894,0.048340924,0.35648883,3.141025729,0.081992011,0.116091255,0
415.1515152,8959.59596,0.306410859,0.267039805,0.023000059,0.04942038,2.939442132,1.090788406,0.049084379,0.358349352,3.1367611,0.079497334,0.119163912,0
418.1818182,8959.59596,0.301732717,0.258057145,0.024253455,0.050666708,2.936278208,1.095624383,0.049829262,0.360229742,3.132609769,0.077088144,0.122257295,0
421.2121212,8959.59596,0.297102104,0.248676918,0.025562615,0.051920268,2.932993277,1.100651435,0.050572348,0.362119159,3.128555825,0.07474054,0.12537215,0
424.2424242,8959.59596,0.292537894,0.238931175,0.026931932,0.053192432,2.929593973,1.10586261,0.051309914,0.364009709,3.124609025,0.07246858,0.12850256,0
427.2727273,8959.59596,0.288025669,0.228849599,0.028363905,0.054484957,2.926061139,1.111282722,0.052047619,0.365942133,3.120768729,0.070270536,0.131643785,0
430.3030303,8959.59596,0.283572567,0.218425647,0.029861474,0.055800298,2.922407836,1.116896745,0.052782503,0.367910796,3.117031752,0.068147235,0.134794224,0
433.3333333,8959.59596,0.279159475,0.207635258,0.03142496,0.057130459,2.918621856,1.122721329,0.053515004,0.369940085,3.113391646,0.066088559,0.137953761,0
436.3636364,8959.59596,0.274800566,0.196587487,0.033061557,0.058496497,2.914701609,1.128755357,0.054242969,0.372031167,3.109859765,0.064112439,0.141113142,0
439.3939394,8959.59596,0.270467433,0.185198351,0.034770188,0.059881098,2.910639995,1.135015353,0.054970791,0.374247228,3.106422013,0.062202381,0.144271739,0
442.4242424,8959.59596,0.266180892,0.173637039,0.036560331,0.061314311,2.906429195,1.14148594,0.055688968,0.376521656,3.103094637,0.060379598,0.147421556,0
445.4545455,8959.59596,0.261944857,0.161919222,0.038436023,0.06280092,2.902068735,1.148194164,0.056405987,0.378977752,3.099858007,0.058622017,0.150566146,0
448.4848485,8959.59596,0.257735791,0.150005888,0.040398843,0.064330814,2.897539989,1.155143955,0.057119906,0.381656916,3.096730457,0.056951344,0.15368832,0
451.5151515,8959.59596,0.253578541,0.138011121,0.042454452,0.065922412,2.892841973,1.162337702,0.057823736,0.38455843,3.09370486,0.055363235,0.156790158,0
454.5454545,8959.59596,0.249439802,0.12611786,0.044619297,0.067609058,2.887931241,1.169817501,0.058522783,0.387761527,3.090784005,0.053862463,0.15986357,0
457.5757576,8959.59596,0.245350832,0.114384377,0.046895276,0.069395828,2.882827099,1.177555053,0.059208029,0.391332275,3.087980156,0.052462841,0.16289605,0
460.6060606,8959.59596,0.24131865,0.102942952,0.049295329,0.071309709,2.877480023,1.185601159,0.059891485,0.395404714,3.085280672,0.051154629,0.165892943,0
463.6363636,8959.59596,0.237339544,0.09201628,0.051833662,0.073384582,2.871885685,1.193953259,0.060565134,0.40004947,3.082705692,0.049961639,0.168836976,0
466.6666667,8959.59596,0.2334466,0.081735959,0.054524736,0.075653361,2.865995581,1.202650226,0.061226059,0.405393763,3.080246177,0.048874977,0.171725851,0
469.6969697,8959.59596,0.229637159,0.072290508,0.057381676,0.078145282,2.859808399,1.211681202,0.061873845,0.411520349,3.077906617,0.047903074,0.174555201,0
472.7272727,8959.59596,0.225925117,0.063824594,0.060419435,0.080893739,2.853303279,1.221070024,0.06250795,0.418501588,3.075682356,0.047044881,0.177324712,0
475.7575758,8959.59596,0.222897193,0.056780549,0.063737737,0.084197776,2.847549285,1.22982218,0.063188574,0.427742485,3.073645661,0.046421249,0.179960136,0
478.7878788,8959.59596,0.220177413,0.050821366,0.067288147,0.087893456,2.842017125,1.238444628,0.063886486,0.438246323,3.071715873,0.045922163,0.182511124,0
481.8181818,8959.59596,0.214392901,0.046494928,0.071183665,0.091866579,2.836589174,1.247091641,0.064586498,0.448122181,3.069752277,0.045332515,0.185176522,0
484.8484848,8959.59596,0.201741533,0.044392939,0.075678581,0.096156398,2.832047951,1.255128128,0.065324604,0.456034909,3.067672457,0.044493735,0.188187996,0
487.8787879,8959.59596,0.189474202,0.042269329,0.080418623,0.100628427,2.827228057,1.263515195,0.066049383,0.464055215,3.065644762,0.043675052,0.19121538,0
490.9090909,8959.59596,0.177673138,0.040144755,0.085392546,0.105280087,2.82211583,1.272259804,0.066760131,0.472193884,3.063669172,0.042877743,0.19426054,0
493.9393939,8959.59596,0.166384449,0.038038325,0.09060783,0.110126078,2.816691711,1.281380201,0.067453988,0.480462178,3.061742486,0.042100167,0.197324226,0
496.969697,8959.59596,0.155664852,0.035973316,0.096066362,0.115178396,2.810949436,1.290877488,0.068130523,0.488866983,3.059863479,0.04134306,0.200409473,0
500,8959.59596,0.14552462,0.03396605,0.101767189,0.120442161,2.804871052,1.300759528,0.068789081,0.497439627,3.058029295,0.040606439,0.203509884,0
503.030303,8959.59596,0.136030647,0.032043418,0.10771261,0.125934585,2.79845914,1.311024945,0.06942691,0.506161912,3.056236809,0.039888928,0.2066257,0
506.0606061,8959.59596,0.12718931,0.030221842,0.113891357,0.131652245,2.791722226,1.321658225,0.07004573,0.515049403,3.05448504,0.039192877,0.209747885,0
509.0909091,8959.59596,0.118998101,0.028513759,0.120323094,0.137624796,2.784665476,1.332653677,0.070644818,0.524095673,3.052766223,0.038513368,0.212880179,0
512.1212121,8959.59596,0.113246742,0.027295777,0.125564394,0.142551338,2.778727949,1.341943167,0.071387344,0.530872789,3.051418865,0.037958535,0.215781525,0
515.1515152,8959.59596,0.113330242,0.027265365,0.1264867,0.1435893,2.777139528,1.344904965,0.072633118,0.530180218,3.051171281,0.037757256,0.217954637,0
518.1818182,8959.59596,0.113410586,0.027235029,0.127378654,0.144591703,2.775536248,1.347899922,0.073889752,0.529488004,3.050913743,0.037553889,0.220142765,0
521.2121212,8959.59596,0.113484925,0.027205722,0.128293088,0.145618136,2.773956255,1.350859234,0.075160805,0.528794148,3.050656125,0.037349975,0.222339754,0
524.2424242,8959.59596,0.11356122,0.02717731,0.129196797,0.146633367,2.772385603,1.353817702,0.076442784,0.528112906,3.050394191,0.037145416,0.2245521,0
527.2727273,8959.59596,0.113634848,0.027148712,0.130095229,0.147642685,2.770824992,1.356750624,0.077739061,0.527427943,3.050121331,0.036937264,0.226784974,0
530.3030303,8959.59596,0.113708354,0.027120012,0.131001505,0.148661797,2.769274852,1.359676781,0.079047795,0.526752579,3.049856295,0.036732785,0.229019343,0
533.3333333,8959.59596,0.113775087,0.027090993,0.131882948,0.149648932,2.767735601,1.362585476,0.080367861,0.526080106,3.04957974,0.036524568,0.231273585,0
536.3636364,8959.59596,0.113837647,0.027064968,0.132777467,0.150652082,2.766205758,1.365490512,0.081702599,0.525410118,3.049302711,0.036316114,0.233537321,0
539.3939394,8959.59596,0.113907718,0.027034756,0.133665167,0.15164929,2.764689374,1.368358362,0.083048476,0.524744033,3.049019925,0.036106612,0.235822818,0
542.4242424,8959.59596,0.113964269,0.027008683,0.134560392,0.152649039,2.763188252,1.371224038,0.08440673,0.524076659,3.048732887,0.035895907,0.238116817,0
545.4545455,8959.59596,0.112809315,0.026815066,0.136146955,0.154223036,2.761138532,1.374959165,0.085695506,0.52431672,3.048290009,0.035620958,0.240594682,0.852695989
548.4848485,8959.59596,0.104617823,0.025633753,0.142149292,0.159488376,2.755635554,1.384125394,0.086499429,0.530049043,3.046964255,0.034974884,0.24409629,0.854958961
551.5151515,8959.59596,0.097033653,0.024499509,0.148288919,0.164899925,2.749928721,1.393502399,0.087284976,0.535953775,3.04566815,0.03434772,0.247622359,0.857342104
554.5454545,8959.59596,0.089985432,0.02340951,0.154604997,0.170497104,2.743993304,1.403111859,0.088054464,0.542066897,3.044400862,0.033735201,0.251182891,0.859753807
557.5757576,8959.59596,0.083514095,0.022381449,0.161089523,0.176286442,2.737884974,1.412910195,0.088811555,0.54831997,3.043159552,0.033139269,0.254762094,0.862140463
560.6060606,8959.59596,0.069582196,0.025064212,0.167040128,0.180940501,2.735208683,1.418752094,0.089920527,0.549228611,3.042737547,0.032361053,0.259661557,0.877466605
563.6363636,8959.59596,0.064446022,0.026715891,0.168903848,0.182400499,2.733223911,1.422981263,0.091305315,0.547234189,3.045132255,0.033427505,0.248858669,0.881986024
566.6666667,8959.59596,0.062615664,0.026944141,0.170314965,0.183636035,2.730538435,1.427928404,0.092641997,0.546105146,3.047400572,0.034617524,0.237184667,0.881612404
569.6969697,8959.59596,0.060841977,0.027089277,0.171737193,0.184873077,2.727887017,1.432825074,0.093988416,0.545048046,3.04939774,0.035655829,0.226913042,0.88120984
572.7272727,8959.59596,0.056033938,0.024672875,0.171694708,0.183599473,2.728966366,1.433935878,0.095717668,0.538315262,3.051684838,0.036435797,0.217501973,0.886249949
575.7575758,8959.59596,0.054934627,0.025135356,0.171813379,0.183631124,2.727492552,1.437251848,0.097248742,0.535300103,3.053944834,0.037537573,0.206768496,0.885498797
578.7878788,8959.59596,0.053917996,0.025595166,0.171948038,0.183692548,2.726028816,1.440538212,0.098792482,0.532413311,3.055986354,0.038513146,0.197169309,0.884670134
581.8181818,8959.59596,0.052937328,0.026059734,0.172121914,0.183801639,2.724582829,1.443789483,0.100345716,0.529614824,3.057845643,0.039380532,0.188486056,0.88374613
584.8484848,8959.59596,0.052028855,0.026523172,0.172301727,0.183928548,2.723141217,1.447014724,0.101908756,0.526920753,3.059552078,0.040159034,0.1805746,0.88279916
587.8787879,8959.59596,0.051138421,0.026988559,0.172494534,0.184072536,2.72169898,1.450226554,0.10347813,0.524309545,3.061125093,0.04085716,0.173321092,0.881785121
590.9090909,8959.59596,0.050306951,0.027462395,0.172690264,0.18423052,2.720278265,1.453400686,0.105058335,0.521763814,3.062586721,0.0414898,0.166619988,0.880754335
593.9393939,8959.59596,0.049493031,0.027938081,0.17291275,0.18441965,2.718863874,1.456551466,0.106647473,0.519291528,3.063946354,0.042062237,0.160386935,0.879687427
596.969697,8959.59596,0.048700091,0.028423522,0.173129044,0.184607651,2.717464996,1.459669617,0.10824671,0.516877005,3.06521362,0.042578529,0.154603084,0.878575788
600,8959.59596,0.047950492,0.028921087,0.173362679,0.184822996,2.716082324,1.462758699,0.109856801,0.514504381,3.066401926,0.043047605,0.14918659,0.877451353
603.030303,8959.59596,0.047227047,0.029424168,0.173590578,0.185037707,2.714700512,1.465836617,0.11147555,0.51219054,3.067518874,0.043472048,0.144104363,0.87630475
606.0606061,8959.59596,0.046511498,0.029938118,0.173825022,0.185262599,2.713337201,1.468875402,0.113105329,0.509929244,3.068567512,0.043857904,0.139322192,0.875121764
609.0909091,8959.59596,0.045822712,0.03046664,0.174055481,0.185490343,2.711985697,1.471890994,0.114744793,0.507702649,3.06955711,0.044206672,0.134812153,0.873913398
612.1212121,8959.59596,0.045166209,0.030999704,0.174284954,0.185723555,2.710636837,1.474893532,0.116396051,0.505531494,3.070490527,0.044521594,0.130543583,0.8726931
615.1515152,8959.59596,0.044505465,0.031559976,0.174530821,0.185977906,2.709319126,1.477842743,0.118053112,0.503368979,3.071376509,0.044808863,0.126505352,0.871417809
618.1818182,8959.59596,0.043863112,0.032120828,0.174751314,0.186209249,2.707988278,1.480794937,0.119720543,0.501274509,3.072213998,0.045066255,0.122666991,0.870124096
621.2121212,8959.59596,0.043263521,0.032700557,0.17499526,0.186475341,2.706682128,1.483705798,0.121397408,0.499198794,3.073007752,0.045301013,0.119011847,0.868815433
624.2424242,8959.59596,0.042670088,0.033300406,0.17522647,0.18673317,2.705385019,1.486600544,0.123087899,0.497151072,3.073761685,0.045508848,0.115537011,0.867459731
627.2727273,8959.59596,0.042086091,0.033902671,0.175452474,0.18698774,2.70408298,1.48948312,0.124781094,0.495155449,3.074478678,0.04569628,0.112216021,0.86607341
630.3030303,8959.59596,0.041528882,0.03453414,0.175670014,0.187243478,2.702807152,1.492321998,0.126490815,0.493175007,3.075160503,0.045862538,0.109043787,0.864649097
633.3333333,8959.59596,0.040967286,0.035179428,0.175901409,0.187515429,2.701534064,1.495147452,0.128206835,0.491227809,3.075806793,0.04600977,0.106007589,0.863174528
636.3636364,8959.59596,0.040455647,0.035839486,0.176115828,0.187780914,2.700274204,1.497938624,0.129931422,0.489313681,3.076426138,0.046140751,0.103097155,0.861675495
639.3939394,8959.59596,0.039940572,0.036522281,0.176330151,0.188050242,2.69901241,1.500731088,0.131666401,0.487418263,3.077014594,0.046254271,0.100304835,0.860114234
642.4242424,8959.59596,0.039443617,0.037209539,0.176535644,0.188314278,2.697750812,1.503502638,0.133403903,0.48557163,3.07757618,0.046352525,0.09762709,0.858506752
645.4545455,8959.59596,0.038961369,0.037932305,0.176735265,0.188581377,2.696518385,1.506226409,0.135159603,0.483731017,3.0781113,0.046435127,0.095048425,0.856834167
648.4848485,8959.59596,0.038503284,0.038671736,0.176942005,0.18886354,2.695287631,1.508933189,0.136917048,0.481923631,3.078621956,0.046506094,0.092559669,0.855106702
651.5151515,8959.59596,0.03805156,0.039418111,0.177134494,0.189133275,2.694045244,1.5116436,0.138685696,0.480148729,3.079110295,0.04656421,0.090168569,0.853305159
